source_id,source_commit,source_path,qualified_symbol,line,source_file_sha256,decorators,proposed_phase,native_mapping_status,production_call_path_status,speed_gate_status,memory_gate_status
backend/cal_indicators/typed_numba_kernels.py::reduce_1d_parameter,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,reduce_1d_parameter,681,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::reduce_2d_parameter,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,reduce_2d_parameter,689,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::quantile_1d,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,quantile_1d,697,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::quantile_2d,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,quantile_2d,711,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::scan_1d,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,scan_1d,716,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::drawdown_series_1d,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,drawdown_series_1d,743,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::new_high_mask_1d,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,new_high_mask_1d,762,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::first_1d,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,first_1d,781,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::last_1d,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,last_1d,787,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::length_1d,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,length_1d,793,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::lag_1d,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,lag_1d,798,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::lag_1d_parameter,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,lag_1d_parameter,805,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::difference_1d,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,difference_1d,813,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::difference_1d_parameter,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,difference_1d_parameter,823,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::_integer_parameter,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,_integer_parameter,831,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True, inline='always')",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::rolling_mean_1d,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,rolling_mean_1d,840,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::_rolling_second_moment_1d,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,_rolling_second_moment_1d,868,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::rolling_std_1d,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,rolling_std_1d,908,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::rolling_variance_1d,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,rolling_variance_1d,918,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::rolling_extreme_1d,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,rolling_extreme_1d,928,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::rolling_min_1d,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,rolling_min_1d,966,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::rolling_max_1d,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,rolling_max_1d,975,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::recursive_smooth_1d,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,recursive_smooth_1d,984,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::divide_or_default_1d,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,divide_or_default_1d,1004,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::axis_reduce_asset,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,axis_reduce_asset,1022,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::axis_reduce_time_fixed,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,axis_reduce_time_fixed,1048,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::masked_reduce_1d,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,masked_reduce_1d,1070,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::masked_reduce_2d,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,masked_reduce_2d,1113,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::masked_quantile_1d,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,masked_quantile_1d,1118,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::masked_quantile_2d,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,masked_quantile_2d,1134,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::count_true_1d,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,count_true_1d,1139,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::count_true_2d,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,count_true_2d,1147,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::max_consecutive_true_1d,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,max_consecutive_true_1d,1152,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::transpose_2d,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,transpose_2d,1165,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::dot_1d,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,dot_1d,1170,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::outer_1d,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,outer_1d,1175,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::matmul_2d,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,matmul_2d,1180,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::matvec_2d,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,matvec_2d,1185,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::diag_1d,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,diag_1d,1190,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::diag_2d,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,diag_2d,1195,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::trace_2d,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,trace_2d,1200,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::solve_2d,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,solve_2d,1205,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::covariance_1d,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,covariance_1d,1248,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::covariance_2d,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,covariance_2d,1260,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::correlation_1d,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,correlation_1d,1274,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::correlation_2d,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,correlation_2d,1284,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_plan.py::_risk_free_scalars_kernel,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_plan.py,_risk_free_scalars_kernel,747,d573cdc4e3fc0ac529d6c25e49ddd073a3d8e1968f39c6b2253871b6814973d5,"numba.njit(types.UniTuple(types.float64, 2)(types.float64), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/causality/temporal_numba.py::perturb_available_tail,9b99048d188017816358f581a86b27df1c388161,backend/causality/temporal_numba.py,perturb_available_tail,11,98d9925b08776055c0e3d75f12c4df5d3cb7b22bcf17a6120909d150adf8ea64,"njit(F2(F2, I, int64, int64), cache=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/causality/temporal_numba.py::compare_available_prefix,9b99048d188017816358f581a86b27df1c388161,backend/causality/temporal_numba.py,compare_available_prefix,30,98d9925b08776055c0e3d75f12c4df5d3cb7b22bcf17a6120909d150adf8ea64,"njit(types.UniTuple(int64, 3)(F2, I, I, F2, I, I, int64, int64), cache=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/causality/temporal_numba.py::available_positions,9b99048d188017816358f581a86b27df1c388161,backend/causality/temporal_numba.py,available_positions,61,98d9925b08776055c0e3d75f12c4df5d3cb7b22bcf17a6120909d150adf8ea64,"njit(I(I, int64), cache=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/causality/temporal_numba.py::latest_relative_difference,9b99048d188017816358f581a86b27df1c388161,backend/causality/temporal_numba.py,latest_relative_difference,76,98d9925b08776055c0e3d75f12c4df5d3cb7b22bcf17a6120909d150adf8ea64,"njit(float64(F2, F2), cache=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/computation_graph/series_numba.py::causal_available_kernel,9b99048d188017816358f581a86b27df1c388161,backend/computation_graph/series_numba.py,causal_available_kernel,7,9b4c989633d8b94c8f9e6b4970f636dff8778ad9be507df5a734daf21c30f0b1,"njit(int64[::1](int64[::1]), cache=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/computation_graph/series_numba.py::valid_series_output_kernel,9b99048d188017816358f581a86b27df1c388161,backend/computation_graph/series_numba.py,valid_series_output_kernel,20,9b4c989633d8b94c8f9e6b4970f636dff8778ad9be507df5a734daf21c30f0b1,"njit(int64(float64[::1]), cache=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/computation_graph/series_numba.py::series_validity_counts_kernel,9b99048d188017816358f581a86b27df1c388161,backend/computation_graph/series_numba.py,series_validity_counts_kernel,31,9b4c989633d8b94c8f9e6b4970f636dff8778ad9be507df5a734daf21c30f0b1,"njit(types.UniTuple(int64, 2)(types.Array(float64, 1, 'A', readonly=True)), cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/computation_graph/smoothing_numba.py::butterworth_zero_phase_kernel,9b99048d188017816358f581a86b27df1c388161,backend/computation_graph/smoothing_numba.py,butterworth_zero_phase_kernel,14,457227bfcd4df85ce223d83a1ae8c1e55d0b9bab339dc4fcbaba9e35d2ca6fde,"njit(OUT(READ, int64), cache=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/computation_graph/smoothing_numba.py::savitzky_golay_centered_kernel,9b99048d188017816358f581a86b27df1c388161,backend/computation_graph/smoothing_numba.py,savitzky_golay_centered_kernel,67,457227bfcd4df85ce223d83a1ae8c1e55d0b9bab339dc4fcbaba9e35d2ca6fde,"njit(OUT(READ, int64, int64), cache=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/computation_graph/smoothing_numba.py::ehlers_error_correcting_kernel,9b99048d188017816358f581a86b27df1c388161,backend/computation_graph/smoothing_numba.py,ehlers_error_correcting_kernel,109,457227bfcd4df85ce223d83a1ae8c1e55d0b9bab339dc4fcbaba9e35d2ca6fde,"njit(OUT(READ, int64, int64), cache=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/computation_graph/smoothing_numba.py::smoothing_available_kernel,9b99048d188017816358f581a86b27df1c388161,backend/computation_graph/smoothing_numba.py,smoothing_available_kernel,143,457227bfcd4df85ce223d83a1ae8c1e55d0b9bab339dc4fcbaba9e35d2ca6fde,"njit(int64[::1](types.Array(int64, 1, 'A', readonly=True), int64), cache=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/custom_indicators/parallel_engine.py::_score_plan_matrix_kernel,9b99048d188017816358f581a86b27df1c388161,backend/custom_indicators/parallel_engine.py,_score_plan_matrix_kernel,57,8d5de931cd62f3597131f96b0e253a77b6c70cd9ad470deac2a142c4d9041d2c,"njit(_PLAN_SCORE_RESULT(float64[:, ::1], float64[::1], int8[::1]), cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/custom_indicators/parallel_engine.py::_score_matrix_serial,9b99048d188017816358f581a86b27df1c388161,backend/custom_indicators/parallel_engine.py,_score_matrix_serial,203,8d5de931cd62f3597131f96b0e253a77b6c70cd9ad470deac2a142c4d9041d2c,"njit(float64[:, ::1](float64[:, ::1], float64[::1], int8[::1], boolean[::1], float64[::1], float64[::1]), cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/custom_indicators/parallel_engine.py::_score_matrix_parallel,9b99048d188017816358f581a86b27df1c388161,backend/custom_indicators/parallel_engine.py,_score_matrix_parallel,243,8d5de931cd62f3597131f96b0e253a77b6c70cd9ad470deac2a142c4d9041d2c,"njit(float64[:, ::1](float64[:, ::1], float64[::1], int8[::1], boolean[::1], float64[::1], float64[::1]), cache=True, nogil=True, parallel=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/custom_indicators/portfolio_numba.py::strict_returns_kernel,9b99048d188017816358f581a86b27df1c388161,backend/custom_indicators/portfolio_numba.py,strict_returns_kernel,30,14c6204a6ada185191df700f3b347de80403ee0817dd66746261e8d89975c132,"njit(_F2(_F2), cache=False, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/custom_indicators/portfolio_numba.py::normalize_long_only_weights_kernel,9b99048d188017816358f581a86b27df1c388161,backend/custom_indicators/portfolio_numba.py,normalize_long_only_weights_kernel,47,14c6204a6ada185191df700f3b347de80403ee0817dd66746261e8d89975c132,"njit(_NORMALIZE_RESULT(_F1), cache=False, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/custom_indicators/portfolio_numba.py::validate_unit_weights_kernel,9b99048d188017816358f581a86b27df1c388161,backend/custom_indicators/portfolio_numba.py,validate_unit_weights_kernel,64,14c6204a6ada185191df700f3b347de80403ee0817dd66746261e8d89975c132,"njit(_NORMALIZE_RESULT(_F1, float64), cache=False, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/custom_indicators/portfolio_numba.py::equal_weights_kernel,9b99048d188017816358f581a86b27df1c388161,backend/custom_indicators/portfolio_numba.py,equal_weights_kernel,86,14c6204a6ada185191df700f3b347de80403ee0817dd66746261e8d89975c132,"njit(_F1(int64), cache=False, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/custom_indicators/portfolio_numba.py::portfolio_context_kernel,9b99048d188017816358f581a86b27df1c388161,backend/custom_indicators/portfolio_numba.py,portfolio_context_kernel,93,14c6204a6ada185191df700f3b347de80403ee0817dd66746261e8d89975c132,"njit(_CONTEXT_RESULT(_F2, _F2, float64), cache=False, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/custom_indicators/portfolio_numba.py::finite_series_close_kernel,9b99048d188017816358f581a86b27df1c388161,backend/custom_indicators/portfolio_numba.py,finite_series_close_kernel,121,14c6204a6ada185191df700f3b347de80403ee0817dd66746261e8d89975c132,"njit(uint8(_F1, _F1, float64, float64), cache=False, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/custom_indicators/portfolio_numba.py::portfolio_drift_backtest_kernel,9b99048d188017816358f581a86b27df1c388161,backend/custom_indicators/portfolio_numba.py,portfolio_drift_backtest_kernel,141,14c6204a6ada185191df700f3b347de80403ee0817dd66746261e8d89975c132,"njit(_BACKTEST_RESULT(_F2, _F2, _U1), cache=False, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/custom_indicators/portfolio_numba.py::_linear_quantile,9b99048d188017816358f581a86b27df1c388161,backend/custom_indicators/portfolio_numba.py,_linear_quantile,181,14c6204a6ada185191df700f3b347de80403ee0817dd66746261e8d89975c132,"njit(cache=False, nogil=True, inline='always')",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/custom_indicators/portfolio_numba.py::portfolio_summary_kernel,9b99048d188017816358f581a86b27df1c388161,backend/custom_indicators/portfolio_numba.py,portfolio_summary_kernel,193,14c6204a6ada185191df700f3b347de80403ee0817dd66746261e8d89975c132,"njit(_SUMMARY_RESULT(_F1, float64, float64), cache=False, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/custom_indicators/portfolio_numba.py::portfolio_diagnosis_kernel,9b99048d188017816358f581a86b27df1c388161,backend/custom_indicators/portfolio_numba.py,portfolio_diagnosis_kernel,252,14c6204a6ada185191df700f3b347de80403ee0817dd66746261e8d89975c132,"njit(_DIAGNOSIS_RESULT(_F2, _F2, _F2, float64), cache=False, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/custom_indicators/portfolio_numba.py::turnover_path_kernel,9b99048d188017816358f581a86b27df1c388161,backend/custom_indicators/portfolio_numba.py,turnover_path_kernel,338,14c6204a6ada185191df700f3b347de80403ee0817dd66746261e8d89975c132,"njit(_F1(_F2), cache=False, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/custom_indicators/runtime_context.py::risk_free_context_kernel,9b99048d188017816358f581a86b27df1c388161,backend/custom_indicators/runtime_context.py,risk_free_context_kernel,17,1fcaf9956f1346ac672cb2460e9f373da7463e014f9a9f21fb62aa069b3f8940,"numba.njit(numba.types.UniTuple(numba.float64, 5)(numba.float64, numba.float64), cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/custom_indicators/runtime_context.py::aligned_return_series_kernel,9b99048d188017816358f581a86b27df1c388161,backend/custom_indicators/runtime_context.py,aligned_return_series_kernel,36,1fcaf9956f1346ac672cb2460e9f373da7463e014f9a9f21fb62aa069b3f8940,"numba.njit(numba.types.UniTuple(numba.float64[::1], 2)(numba.float64[::1]), cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/custom_indicators/service.py::_finite_result_kernel,9b99048d188017816358f581a86b27df1c388161,backend/custom_indicators/service.py,_finite_result_kernel,237,6c56981eb8cca0250c7914a635ba1a737d754a459d13aa6dd28f192f5b2db1a6,"numba.njit(numba.int8(numba.float64), cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/custom_indicators/snapshot_execution.py::last_finite_snapshot_value,9b99048d188017816358f581a86b27df1c388161,backend/custom_indicators/snapshot_execution.py,last_finite_snapshot_value,27,911eb7a5e282dabe397dce67f089896294cf4114bdfdead492913ea96807564e,"numba.njit(types.Tuple((types.float64, types.int64))(_F1, types.int64, types.int64), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/data_sources/price_adjustment_numba.py::source_factor_kernel,9b99048d188017816358f581a86b27df1c388161,backend/data_sources/price_adjustment_numba.py,source_factor_kernel,41,78f230ceda3be6a97ae87156489a8fbf10cc3617805d08fa323899385086926d,"njit(_F1(_I1, _F1), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/data_sources/price_adjustment_numba.py::pre_close_factor_kernel,9b99048d188017816358f581a86b27df1c388161,backend/data_sources/price_adjustment_numba.py,pre_close_factor_kernel,70,78f230ceda3be6a97ae87156489a8fbf10cc3617805d08fa323899385086926d,"njit(_F1(_I1, _F1, _F1), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/data_sources/price_adjustment_numba.py::combine_factor_kernel,9b99048d188017816358f581a86b27df1c388161,backend/data_sources/price_adjustment_numba.py,combine_factor_kernel,103,78f230ceda3be6a97ae87156489a8fbf10cc3617805d08fa323899385086926d,"njit(_FACTOR_ORIGIN(_F1, _F1), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
